,Rada,Deputy URL,Name,Party,Cirty or Region,Сonstituency,Сonstituency Number,List Number,Start Work,End Work,Rada Group,Bio Short,Born,Citizenship,Nationality,Activity,Alma mater,Освіта,Bio Party,Person Married,Child,Awards,Place living,Web Page,Religions,Died
2108,5,https://uk.wikipedia.org/wiki/%D0%A8%D0%BA%D1%96%D0%BB%D1%8C_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,Шкіль Андрій Васильович,Блок Юлії Тимошенко,,,,13.0,2006-05-25,2007-06-12,,"Андрі́й Васи́льович Шкі́ль (нар. 26 листопада 1963(19631126), Львів, УРСР) — український політик і журналіст. Член партії ВО «Батьківщина», входить до політради. Народний депутат України 4, 5, 6 скликань. Колишній голова «УНА-УНСО», президент «Фонду українсько-європейських ініціатив».
","26 листопада 1963(1963-11-26) (54 роки)Львів, Українська РСР",Україна,українець,"політик, журналіст",Львівський національний медичний університет імені Данила Галицького,,,,,,Львів,shkil.org,,
2109,5,https://uk.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B8%D0%BD%D0%B5%D1%86%D1%8C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%AF%D0%BA%D0%BE%D0%B2%D0%B8%D1%87,Волинець Михайло Якович,Блок Юлії Тимошенко,,,,14.0,2006-05-25,2007-06-12,,"Миха́йло Я́кович Волине́ць (нар. 5 квітня 1956, село Новоживотів, Іллінецький район, Вінницька область) — український профспілковий та політичний діяч. Колишній народний депутат України. Голова Незалежної профспілки гірників України (з лютого 1995). Голова Конфедерації вільних профспілок України (з 1997).
","30 жовтня 1956(1956-10-30) (61 рік)село Новоживотів, Іллінецький район, Вінницька область",Україна,українець,політик,Донбаський державний технічний університет,,безпартійний,,,,,,,
2110,5,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B8%D0%BD%D0%BE%D0%B3%D0%B0_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,Семинога Анатолій Іванович,Блок Юлії Тимошенко,,,,15.0,2006-05-25,2007-06-15,,"Анато́лій Іва́нович Семино́га (нар. 2 березня 1960, с. Самгородок, Смілянський район, Черкаська область) — український політик. Колишній народний депутат України.
","2 березня 1960(1960-03-02) (58 років)с. Самгородок, Смілянський район, Черкаська область, Українська РСР, СРСР",Україна,українець,,,,,,,,,,,
2111,5,https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D1%8C%D0%BE%D1%85%D1%96%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,Терьохін Сергій Анатолійович,Блок Юлії Тимошенко,,,,16.0,2006-05-25,2007-06-15,,"Сергі́й Анато́лійович Терьо́хін (нар. 29 вересня 1963, місто Київ) — український політик. Народний депутат України. Міністр економіки України з 4 лютого до 27 вересня 2005. Співголова Українського інституту відкритого суспільства — Інститут «Борисфен». Голова Спілки платників податків України (з червня 1999). Член партії ВО «Батьківщина».
",29 вересня 1963(1963-09-29) (55 років)місто Київ,Україна,українець,,,,,,"син Кирило (1988), донька Дарина (2003)",,,,,
2112,5,https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D1%81_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,Сас Сергій Володимирович,Блок Юлії Тимошенко,,,,17.0,2006-05-25,2007-06-12,,"Сергі́й Володи́мирович Са́с (нар. 7 серпня 1957, с. Єрмолаївка, Даурський район, Красноярський край, Росія) — український політик. Народний депутат України. Член партії Всеукраїнське об'єднання «Батьківщина». Суддя Конституційного Суду України (з 13 березня 2014; від Верховної Ради України).
","7 серпня 1957(1957-08-07) (61 рік)с. Єрмолаївка, Даурський район, Красноярський край, Росія",СРСР →  Україна,українець,політик,Львівський національний університет ветеринарної медицини та біотехнологій імені С.З. Ґжицького.,,,,,Почесна грамота Верховної Ради України,,,,
2113,5,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D0%BD-%D0%A2%D0%B5%D1%80%D0%B5%D0%BD_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,Таран-Терен Віктор Васильович,Блок Юлії Тимошенко,,,,18.0,2006-05-25,2007-06-14,,"Ві́ктор Васи́льович Те́рен (Таран) (нар. 9 липня 1941, с. Павлиш, Онуфріївський район, Кіровоградська область) — український політик та письменник. Народний депутат України ІІ - VI скликань. Член правління Національної спілки письменників України.
","9 липня 1941(1941-07-09) (77 років)с. Павлиш, Онуфріївський район, Кіровоградська область",Україна,українець,"політик, письменник",Національний аерокосмічний університет ім. М. Є. Жуковського «Харківський авіаційний інститут» і Університет Коменського,,,,,,,,,
2114,5,https://uk.wikipedia.org/wiki/%D0%97%D1%83%D0%B1%D0%BE%D0%B2_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,Зубов Валентин Сергійович,Блок Юлії Тимошенко,,,,19.0,2006-05-25,2007-06-12,,"Валенти́н Сергі́йович Зу́бов (нар. 10 червня 1946, м. Самарканд, Узбекистан) — доктор соціологічних наук (1992), професор (1992); член фракції «Блок Юлії Тимошенко» у Верховній Раді України (11.2007-09.2010), заступник голови Комітету з питань національний безпеки і оборони (з 12.2007); колишній член партії та Президії ВО «Батьківщина». Кавалер ордена «За заслуги» III ступеня (2010).[5]
","10 червня 1946(1946-06-10) (72 роки)м. Самарканд, Узбекистан",Україна,росіянин,політик,ХНУ,,Народно-трудовий союз України,,,,,,,
2115,5,https://uk.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D1%8C%D1%87%D1%83%D0%BA_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,Кирильчук Євген Іванович,Блок Юлії Тимошенко,,,,20.0,2006-05-25,2007-06-12,,"Євге́н Іва́нович Кирильчу́к (нар. 3 жовтня 1940, с. Довжки, Славутський район, Хмельницька область) — український політик. Народний депутат України. Член ВО «Батьківщина», входить до Президії.
","3 жовтня 1940(1940-10-03) (78 років)с. Довжки, Славутський район, Хмельницька область",Україна,українець,політик,Житомирський національний агроекологічний університет,,,,,Почесна грамота Верховної Ради України,,,,
2116,5,https://uk.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%87%D1%83%D0%BA_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,Шевчук Сергій Володимирович,Блок Юлії Тимошенко,,,,21.0,2006-05-25,2007-06-12,,"Сергі́й Володи́мирович Шевчу́к (нар. 17 жовтня 1955, м. Володимир-Волинський, Волинська область) — український політик. Колишній народний депутат України. Член ВО «Батьківщина» (з 2005). Міністр охорони здоров'я опозиційного уряду (з березня 2010).
","17 жовтня 1955(1955-10-17) (62 роки)м. Володимир-Волинський, Волинська область",Україна,українець,"політик, лікар",Медичний факультет Тернопільського державного медичного університету імені І. Я. Горбачевського і Національна академія державного управління при Президентові України (НАДУ),,,,,,,,,
2117,5,https://uk.wikipedia.org/wiki/%D0%AF%D0%B2%D0%BE%D1%80%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,Яворівський Володимир Олександрович,Блок Юлії Тимошенко,,,,22.0,2006-05-25,2007-06-12,,"Володи́мир Олекса́ндрович Яворі́вський (нар. 11 жовтня 1942, село Теклівка Вінницької області) — український письменник, громадсько-політичний діяч. Борець  за незалежність України у ХХ сторіччі[2]. Член партії ВО «Батьківщина» з 2007 р. Член Наглядової ради Національної суспільної телерадіокомпанії України[3].
","11 жовтня 1942(1942-10-11) (76 років)село Теклівка, Крижопільський район Вінницької області, яке на той час перебувало під керівництвом Королівства Румунія",Україна,українець,,,,,,,Орден Христа Спасителя УПЦ КП[1],,,,
